service,s,d,studage,lectage,dept,y,t,k,m
0,285,2157,8,5,10,5,17.5,17256,87.5
0,286,61,4,2,14,3,10.5,244,21
0,286,98,4,2,14,5,17.5,392,35
0,286,135,4,3,14,1,3.5,540,10.5
0,286,989,4,2,14,1,3.5,3956,7
0,286,1127,4,1,14,2,7,4508,7
0,286,1356,4,1,14,1,3.5,5424,3.5
0,286,1666,4,4,14,4,14,6664,56
0,286,1672,4,1,14,3,10.5,6688,10.5
0,286,1797,4,4,14,2,7,7188,28
0,286,2052,4,1,14,4,14,8208,14
0,287,251,4,4,1,3,10.5,1004,42
0,287,320,4,2,1,5,17.5,1280,35
0,287,474,4,3,1,5,17.5,1896,52.5
0,287,672,4,4,1,4,14,2688,56
0,287,829,4,3,1,3,10.5,3316,31.5
0,287,1022,4,2,1,4,14,4088,28
0,287,1094,4,3,1,3,10.5,4376,31.5
0,287,1252,4,3,1,3,10.5,5008,31.5
0,287,1587,4,3,1,4,14,6348,42
0,287,1757,4,4,1,5,17.5,7028,70
0,287,1904,4,2,1,5,17.5,7616,35
0,287,2048,4,4,1,4,14,8192,56
0,288,61,4,2,14,3,10.5,244,21
0,288,135,4,3,14,3,10.5,540,31.5
0,288,989,4,2,14,4,14,3956,28
0,288,1127,4,1,14,4,14,4508,14
0,288,1356,4,1,14,2,7,5424,7
0,288,1666,4,4,14,2,7,6664,28
0,288,1672,4,1,14,4,14,6688,14
0,288,1797,4,4,14,5,17.5,7188,70
0,288,2052,4,1,14,4,14,8208,14
0,289,15,2,1,7,1,3.5,30,3.5
0,289,126,2,1,7,4,14,252,14
0,289,548,2,1,7,5,17.5,1096,17.5
0,289,911,2,2,7,4,14,1822,28
0,289,1649,2,2,7,4,14,3298,28
0,290,53,6,1,9,3,10.5,318,10.5
0,290,82,6,1,9,5,17.5,492,17.5
0,290,151,6,6,9,3,10.5,906,63
0,290,298,6,1,9,4,14,1788,14
0,290,305,6,6,9,3,10.5,1830,63
0,290,358,6,5,9,4,14,2148,70
0,290,420,6,6,9,4,14,2520,84
0,290,502,6,1,9,3,10.5,3012,10.5
0,290,587,6,2,9,2,7,3522,14
0,290,624,6,1,9,4,14,3744,14
0,290,802,6,6,9,2,7,4812,42
0,290,805,6,6,9,2,7,4830,42
0,290,881,6,5,9,3,10.5,5286,52.5
0,290,1207,6,6,9,5,17.5,7242,105
0,290,1354,6,1,9,3,10.5,8124,10.5
0,290,1626,6,1,9,2,7,9756,7
0,290,1763,6,2,9,2,7,10578,14
0,290,1784,6,1,9,3,10.5,10704,10.5
0,290,1867,6,1,9,1,3.5,11202,3.5
0,290,1893,6,5,9,5,17.5,11358,87.5
0,290,2116,6,1,9,2,7,12696,7
0,291,275,2,1,3,4,14,550,14
0,291,432,2,1,3,3,10.5,864,10.5
0,291,918,2,1,3,3,10.5,1836,10.5
0,291,1018,2,2,3,3,10.5,2036,21
0,291,1557,2,1,3,2,7,3114,7
0,291,1842,2,2,3,5,17.5,3684,35
0,291,1919,2,1,3,5,17.5,3838,17.5
0,292,17,6,1,2,4,14,102,14
0,292,65,6,1,2,5,17.5,390,17.5
0,292,269,6,1,2,4,14,1614,14
0,292,328,6,1,2,5,17.5,1968,17.5
0,292,483,6,4,2,5,17.5,2898,70
0,292,1002,6,1,2,5,17.5,6012,17.5
0,292,1189,6,1,2,4,14,7134,14
0,292,2097,6,2,2,5,17.5,12582,35
0,293,61,8,6,14,5,17.5,488,105
0,293,171,8,4,14,4,14,1368,56
0,293,178,8,1,14,3,10.5,1424,10.5
0,293,283,8,5,14,3,10.5,2264,52.5
0,293,612,8,4,14,1,3.5,4896,14
0,293,626,8,6,14,4,14,5008,84
0,293,989,8,5,14,3,10.5,7912,52.5
0,293,1117,8,1,14,4,14,8936,14
0,293,1276,8,6,14,3,10.5,10208,63
0,293,1356,8,6,14,1,3.5,10848,21
0,293,1383,8,2,14,2,7,11064,14
0,293,1645,8,4,14,2,7,13160,28
0,293,1666,8,4,14,5,17.5,13328,70
0,293,1899,8,5,14,3,10.5,15192,52.5
0,293,1956,8,1,14,5,17.5,15648,17.5
0,293,2052,8,5,14,5,17.5,16416,87.5
0,293,2129,8,1,14,3,10.5,17032,10.5
0,293,2147,8,4,14,3,10.5,17176,42
0,294,53,8,2,9,3,10.5,424,21
0,294,151,8,6,9,2,7,1208,42
0,294,152,8,2,9,5,17.5,1216,35
0,294,228,8,4,9,4,14,1824,56
0,294,305,8,6,9,4,14,2440,84
0,294,358,8,5,9,2,7,2864,35
0,294,420,8,4,9,3,10.5,3360,42
0,294,587,8,2,9,1,3.5,4696,7
0,294,624,8,1,9,5,17.5,4992,17.5
0,294,641,8,2,9,4,14,5128,28
0,294,696,8,1,9,4,14,5568,14
0,294,802,8,6,9,5,17.5,6416,105
0,294,805,8,6,9,3,10.5,6440,63
0,294,870,8,4,9,1,3.5,6960,14
0,294,881,8,5,9,2,7,7048,35
0,294,1011,8,2,9,3,10.5,8088,21
0,294,1207,8,6,9,4,14,9656,84
0,294,1302,8,2,9,5,17.5,10416,35
0,294,1354,8,5,9,3,10.5,10832,52.5
0,294,1763,8,4,9,1,3.5,14104,14
0,294,1784,8,2,9,4,14,14272,28
0,294,1829,8,4,9,2,7,14632,28
0,294,1893,8,2,9,3,10.5,15144,21
0,294,2116,8,1,9,4,14,16928,14
0,295,19,4,1,15,3,10.5,76,10.5
0,295,112,4,2,15,5,17.5,448,35
0,295,352,4,4,15,3,10.5,1408,42
0,295,489,4,1,15,5,17.5,1956,17.5
0,295,503,4,2,15,4,14,2012,28
0,295,527,4,1,15,5,17.5,2108,17.5
0,295,784,4,1,15,5,17.5,3136,17.5
0,295,897,4,2,15,3,10.5,3588,21
0,295,903,4,1,15,3,10.5,3612,10.5
0,295,990,4,4,15,5,17.5,3960,70
0,295,1083,4,1,15,3,10.5,4332,10.5
0,295,1266,4,2,15,1,3.5,5064,7
0,295,1315,4,1,15,5,17.5,5260,17.5
0,295,1395,4,1,15,5,17.5,5580,17.5
0,295,1558,4,2,15,5,17.5,6232,35
0,295,1576,4,1,15,4,14,6304,14
0,295,1683,4,1,15,2,7,6732,7
0,295,1822,4,1,15,4,14,7288,14
0,296,84,4,1,10,3,10.5,336,10.5
0,296,273,4,3,10,1,3.5,1092,10.5
0,296,309,4,3,10,5,17.5,1236,52.5
0,296,329,4,3,10,3,10.5,1316,31.5
0,296,377,4,4,10,4,14,1508,56
0,296,466,4,3,10,5,17.5,1864,52.5
0,296,678,4,1,10,5,17.5,2712,17.5
0,296,862,4,4,10,3,10.5,3448,42
0,296,1384,4,1,10,4,14,5536,14
0,296,1451,4,2,10,3,10.5,5804,21
0,296,1749,4,2,10,4,14,6996,28
0,296,1790,4,1,10,5,17.5,7160,17.5
0,296,1984,4,1,10,4,14,7936,14
0,296,2084,4,2,10,5,17.5,8336,35
0,296,2096,4,1,10,5,17.5,8384,17.5
0,297,214,2,2,4,2,7,428,14
0,297,540,2,2,4,1,3.5,1080,7
0,297,893,2,2,4,5,17.5,1786,35
0,297,973,2,2,4,1,3.5,1946,7
0,297,1284,2,2,4,1,3.5,2568,7
0,298,119,4,1,3,4,14,476,14
0,298,240,4,4,3,5,17.5,960,70
0,298,275,4,3,3,5,17.5,1100,52.5
0,298,432,4,3,3,3,10.5,1728,31.5
0,298,575,4,1,3,3,10.5,2300,10.5
0,298,638,4,1,3,2,7,2552,7
0,298,728,4,1,3,3,10.5,2912,10.5
0,298,918,4,2,3,3,10.5,3672,21
0,298,959,4,1,3,5,17.5,3836,17.5
0,298,1018,4,4,3,3,10.5,4072,42
0,298,1244,4,3,3,5,17.5,4976,52.5
0,298,1482,4,1,3,3,10.5,5928,10.5
0,298,1711,4,2,3,5,17.5,6844,35
0,299,275,2,1,3,5,17.5,550,17.5
0,299,432,2,1,3,3,10.5,864,10.5
0,299,918,2,1,3,1,3.5,1836,3.5
0,299,1018,2,2,3,4,14,2036,28
0,299,1557,2,1,3,1,3.5,3114,3.5
0,299,1842,2,2,3,4,14,3684,28
0,299,1919,2,1,3,5,17.5,3838,17.5
0,300,187,8,5,11,2,7,1496,35
0,300,296,8,3,11,2,7,2368,21
0,300,314,8,6,11,4,14,2512,84
0,300,622,8,6,11,4,14,4976,84
0,300,1275,8,6,11,1,3.5,10200,21
0,300,1504,8,6,11,1,3.5,12032,21
0,300,1536,8,6,11,2,7,12288,42
0,300,1659,8,5,11,4,14,13272,70
0,300,1705,8,3,11,1,3.5,13640,10.5
0,300,1840,8,6,11,4,14,14720,84
0,300,2013,8,6,11,1,3.5,16104,21
0,301,115,8,3,5,2,7,920,21
0,301,125,8,1,5,3,10.5,1000,10.5
0,301,224,8,1,5,3,10.5,1792,10.5
0,301,353,8,1,5,4,14,2824,14
0,301,378,8,1,5,3,10.5,3024,10.5
0,301,453,8,1,5,4,14,3624,14
0,301,536,8,1,5,4,14,4288,14
0,301,756,8,1,5,4,14,6048,14
0,301,763,8,3,5,4,14,6104,42
0,301,801,8,3,5,5,17.5,6408,52.5
0,301,899,8,1,5,2,7,7192,7
0,301,1023,8,3,5,1,3.5,8184,10.5
0,301,1157,8,1,5,2,7,9256,7
0,301,1317,8,3,5,2,7,10536,21
0,301,1439,8,2,5,5,17.5,11512,35
0,301,1914,8,1,5,5,17.5,15312,17.5
0,301,2113,8,2,5,3,10.5,16904,21
0,301,2114,8,1,5,5,17.5,16912,17.5
0,302,214,2,2,4,3,10.5,428,21
0,302,540,2,2,4,1,3.5,1080,7
0,302,699,2,1,4,2,7,1398,7
0,302,893,2,2,4,4,14,1786,28
0,302,973,2,2,4,1,3.5,1946,7
0,302,1028,2,2,4,5,17.5,2056,35
0,302,1233,2,1,4,4,14,2466,14
0,302,1284,2,2,4,1,3.5,2568,7
0,302,1594,2,1,4,4,14,3188,14
0,303,65,2,1,2,5,17.5,130,17.5
0,304,273,2,1,10,1,3.5,546,3.5
0,304,309,2,3,10,4,14,618,42
0,304,329,2,3,10,4,14,658,42
0,304,377,2,2,10,5,17.5,754,35
0,304,466,2,3,10,2,7,932,21
0,304,862,2,2,10,2,7,1724,14
0,304,1172,2,1,10,2,7,2344,7
0,305,17,6,1,2,3,10.5,102,10.5
0,305,269,6,1,2,5,17.5,1614,17.5
0,305,1002,6,2,2,1,3.5,6012,7
0,305,1189,6,1,2,3,10.5,7134,10.5
0,305,1589,6,1,2,5,17.5,9534,17.5
0,305,2097,6,2,2,3,10.5,12582,21
0,306,61,4,2,14,5,17.5,244,35
0,306,989,4,2,14,3,10.5,3956,21
0,306,1127,4,1,14,4,14,4508,14
0,306,1356,4,1,14,2,7,5424,7
0,306,1672,4,1,14,1,3.5,6688,3.5
0,306,2052,4,1,14,3,10.5,8208,10.5
0,307,119,4,1,3,2,7,476,7
0,307,240,4,4,3,5,17.5,960,70
0,307,275,4,3,3,4,14,1100,42
0,307,575,4,1,3,5,17.5,2300,17.5
0,307,638,4,1,3,5,17.5,2552,17.5
0,307,918,4,2,3,1,3.5,3672,7
0,307,959,4,1,3,1,3.5,3836,3.5
0,307,1018,4,4,3,5,17.5,4072,70
0,307,1244,4,3,3,3,10.5,4976,31.5
0,307,1482,4,1,3,5,17.5,5928,17.5
0,307,1711,4,2,3,4,14,6844,28
0,308,36,6,1,10,5,17.5,216,17.5
0,308,63,6,6,10,3,10.5,378,63
0,308,140,6,3,10,1,3.5,840,10.5
0,308,273,6,5,10,1,3.5,1638,17.5
0,308,377,6,2,10,3,10.5,2262,21
0,308,409,6,2,10,3,10.5,2454,21
0,308,441,6,2,10,3,10.5,2646,21
0,308,444,6,2,10,3,10.5,2664,21
0,308,499,6,1,10,5,17.5,2994,17.5
0,308,597,6,4,10,1,3.5,3582,14
0,308,625,6,2,10,4,14,3750,28
0,308,695,6,1,10,3,10.5,4170,10.5
0,308,701,6,2,10,5,17.5,4206,35
0,308,845,6,2,10,3,10.5,5070,21
0,308,862,6,6,10,1,3.5,5172,21
0,308,1144,6,2,10,1,3.5,6864,7
0,308,1172,6,2,10,5,17.5,7032,35
0,308,1192,6,2,10,4,14,7152,28
0,308,1208,6,4,10,4,14,7248,56
0,308,1437,6,2,10,5,17.5,8622,35
0,308,1529,6,4,10,1,3.5,9174,14
0,308,1749,6,4,10,4,14,10494,56
0,308,1818,6,3,10,2,7,10908,21
0,308,1917,6,1,10,5,17.5,11502,17.5
0,308,1936,6,3,10,5,17.5,11616,52.5
0,308,1984,6,1,10,1,3.5,11904,3.5
0,308,2058,6,3,10,2,7,12348,21
0,308,2115,6,2,10,2,7,12690,14
0,309,273,2,1,10,2,7,546,7
0,309,377,2,2,10,3,10.5,754,21
0,309,862,2,2,10,3,10.5,1724,21
0,309,1172,2,1,10,2,7,2344,7
0,310,92,2,6,6,2,7,184,42
0,310,114,2,1,6,3,10.5,228,10.5
0,310,281,2,1,6,2,7,562,7
0,310,347,2,2,6,3,10.5,694,21
0,310,367,2,4,6,1,3.5,734,14
0,310,369,2,1,6,5,17.5,738,17.5
0,310,551,2,4,6,2,7,1102,28
0,310,562,2,2,6,2,7,1124,14
0,310,702,2,2,6,4,14,1404,28
0,310,782,2,5,6,2,7,1564,35
0,310,936,2,2,6,4,14,1872,28
0,310,1006,2,3,6,5,17.5,2012,52.5
0,310,1059,2,1,6,5,17.5,2118,17.5
0,310,1086,2,1,6,5,17.5,2172,17.5
0,310,1097,2,3,6,1,3.5,2194,10.5
0,310,1145,2,1,6,3,10.5,2290,10.5
0,310,1173,2,1,6,1,3.5,2346,3.5
0,310,1219,2,1,6,2,7,2438,7
0,310,1265,2,4,6,2,7,2530,28
0,310,1369,2,6,6,1,3.5,2738,21
0,310,1528,2,1,6,2,7,3056,7
0,310,1676,2,5,6,2,7,3352,35
0,310,1687,2,2,6,1,3.5,3374,7
0,310,1734,2,2,6,2,7,3468,14
0,310,1827,2,2,6,3,10.5,3654,21
0,310,1879,2,3,6,5,17.5,3758,52.5
0,310,1887,2,4,6,3,10.5,3774,42
0,310,1925,2,2,6,2,7,3850,14
0,310,1963,2,3,6,4,14,3926,42
0,310,2034,2,5,6,3,10.5,4068,52.5
0,310,2043,2,4,6,4,14,4086,56
0,310,2053,2,2,6,5,17.5,4106,35
0,310,2083,2,1,6,5,17.5,4166,17.5
0,310,2112,2,1,6,2,7,4224,7
0,311,56,2,1,12,5,17.5,112,17.5
0,311,179,2,1,12,2,7,358,7
0,311,260,2,2,12,3,10.5,520,21
0,311,436,2,1,12,2,7,872,7
0,311,602,2,1,12,3,10.5,1204,10.5
0,311,659,2,2,12,4,14,1318,28
0,311,675,2,1,12,3,10.5,1350,10.5
0,311,827,2,2,12,4,14,1654,28
0,311,1191,2,2,12,3,10.5,2382,21
0,311,1301,2,2,12,3,10.5,2602,21
0,311,1314,2,1,12,4,14,2628,14
0,311,1537,2,1,12,3,10.5,3074,10.5
0,311,1575,2,2,12,4,14,3150,28
0,311,1578,2,2,12,2,7,3156,14
0,311,1816,2,2,12,4,14,3632,28
0,311,1923,2,2,12,4,14,3846,28
0,311,1964,2,4,12,2,7,3928,28
0,312,260,2,2,12,4,14,520,28
0,312,436,2,1,12,5,17.5,872,17.5
0,312,675,2,1,12,4,14,1350,14
0,312,827,2,2,12,2,7,1654,14
0,312,1513,2,1,12,5,17.5,3026,17.5
0,312,1537,2,2,12,5,17.5,3074,35
0,312,1578,2,2,12,3,10.5,3156,21
0,312,1816,2,2,12,1,3.5,3632,7
0,312,2086,2,2,12,4,14,4172,28
0,313,119,4,1,3,4,14,476,14
0,313,275,4,3,3,5,17.5,1100,52.5
0,313,432,4,3,3,2,7,1728,21
0,313,512,4,6,3,2,7,2048,42
0,313,575,4,1,3,3,10.5,2300,10.5
0,313,638,4,1,3,3,10.5,2552,10.5
0,313,728,4,1,3,4,14,2912,14
0,313,918,4,2,3,1,3.5,3672,7
0,313,959,4,1,3,2,7,3836,7
0,313,1244,4,3,3,4,14,4976,42
0,313,1482,4,1,3,3,10.5,5928,10.5
0,313,1711,4,2,3,5,17.5,6844,35
0,314,61,4,2,14,3,10.5,244,21
0,314,135,4,3,14,4,14,540,42
0,314,989,4,2,14,5,17.5,3956,35
0,314,1127,4,1,14,1,3.5,4508,3.5
0,314,1356,4,1,14,3,10.5,5424,10.5
0,314,1666,4,4,14,5,17.5,6664,70
0,314,1672,4,1,14,5,17.5,6688,17.5
0,314,1797,4,4,14,1,3.5,7188,14
0,314,2052,4,1,14,5,17.5,8208,17.5
0,315,19,2,2,15,1,3.5,38,7
0,315,352,2,2,15,2,7,704,14
0,315,527,2,2,15,1,3.5,1054,7
0,315,717,2,2,15,4,14,1434,28
0,315,903,2,2,15,3,10.5,1806,21
0,315,925,2,2,15,4,14,1850,28
0,315,990,2,2,15,3,10.5,1980,21
0,315,1180,2,2,15,3,10.5,2360,21
0,315,1338,2,2,15,2,7,2676,14
0,315,1576,2,2,15,3,10.5,3152,21
0,315,1603,2,2,15,3,10.5,3206,21
0,315,1898,2,2,15,2,7,3796,14
0,316,56,2,1,12,2,7,112,7
0,316,179,2,1,12,3,10.5,358,10.5
0,316,220,2,1,12,5,17.5,440,17.5
0,316,417,2,2,12,5,17.5,834,35
0,316,659,2,2,12,3,10.5,1318,21
0,316,827,2,2,12,4,14,1654,28
0,316,932,2,2,12,5,17.5,1864,35
0,316,1140,2,1,12,5,17.5,2280,17.5
0,316,1301,2,2,12,5,17.5,2602,35
0,316,1816,2,2,12,4,14,3632,28
0,317,542,2,2,3,1,3.5,1084,7
0,317,638,2,2,3,3,10.5,1276,21
0,317,661,2,1,3,3,10.5,1322,10.5
0,317,722,2,2,3,3,10.5,1444,21
0,317,959,2,1,3,2,7,1918,7
0,317,1367,2,2,3,4,14,2734,28
0,317,1482,2,2,3,1,3.5,2964,7
0,317,1806,2,2,3,2,7,3612,14
0,317,1881,2,2,3,3,10.5,3762,21
0,317,2085,2,2,3,3,10.5,4170,21
0,318,214,2,2,4,3,10.5,428,21
0,318,540,2,2,4,3,10.5,1080,21
0,318,893,2,2,4,4,14,1786,28
0,318,973,2,2,4,3,10.5,1946,21
0,318,1028,2,2,4,5,17.5,2056,35
0,318,1284,2,2,4,3,10.5,2568,21
0,318,1594,2,1,4,3,10.5,3188,10.5
0,319,17,6,1,2,5,17.5,102,17.5
0,319,47,6,1,2,4,14,282,14
0,319,65,6,3,2,4,14,390,42
0,319,269,6,1,2,1,3.5,1614,3.5
0,319,483,6,4,2,4,14,2898,56
0,319,1002,6,2,2,2,7,6012,14
0,319,1361,6,1,2,5,17.5,8166,17.5
0,319,1589,6,1,2,3,10.5,9534,10.5
0,319,2097,6,2,2,3,10.5,12582,21
0,320,240,4,4,3,4,14,960,56
0,320,275,4,3,3,4,14,1100,42
0,320,432,4,3,3,3,10.5,1728,31.5
0,320,918,4,3,3,2,7,3672,21
0,320,959,4,1,3,4,14,3836,14
0,320,1244,4,3,3,5,17.5,4976,52.5
0,321,15,2,1,7,3,10.5,30,10.5
0,321,126,2,1,7,3,10.5,252,10.5
0,321,548,2,1,7,5,17.5,1096,17.5
0,321,911,2,2,7,3,10.5,1822,21
0,321,1649,2,2,7,5,17.5,3298,35
0,321,1850,2,2,7,5,17.5,3700,35
0,321,1877,2,1,7,4,14,3754,14
0,322,119,4,1,3,5,17.5,476,17.5
0,322,240,4,5,3,2,7,960,35
0,322,275,4,1,3,4,14,1100,14
0,322,575,4,1,3,1,3.5,2300,3.5
0,322,638,4,1,3,1,3.5,2552,3.5
0,322,728,4,1,3,5,17.5,2912,17.5
0,322,918,4,2,3,2,7,3672,14
0,322,959,4,1,3,1,3.5,3836,3.5
0,322,1244,4,5,3,1,3.5,4976,17.5
0,322,1482,4,1,3,4,14,5928,14
0,322,1711,4,2,3,5,17.5,6844,35
0,322,1842,4,6,3,1,3.5,7368,21
0,323,251,4,4,1,1,3.5,1004,14
0,323,474,4,3,1,2,7,1896,21
0,323,672,4,4,1,1,3.5,2688,14
0,323,829,4,3,1,3,10.5,3316,31.5
0,323,1022,4,2,1,2,7,4088,14
0,323,1094,4,2,1,1,3.5,4376,7
0,323,1202,4,3,1,1,3.5,4808,10.5
0,323,1252,4,3,1,2,7,5008,21
0,323,1587,4,3,1,1,3.5,6348,10.5
0,323,1757,4,4,1,3,10.5,7028,42
0,323,1904,4,2,1,4,14,7616,28
0,323,2048,4,4,1,3,10.5,8192,42
0,324,119,4,1,3,4,14,476,14
0,324,275,4,3,3,4,14,1100,42
0,324,575,4,1,3,5,17.5,2300,17.5
0,324,638,4,1,3,3,10.5,2552,10.5
0,324,728,4,1,3,4,14,2912,14
0,324,918,4,2,3,3,10.5,3672,21
0,324,959,4,1,3,1,3.5,3836,3.5
0,324,1244,4,3,3,5,17.5,4976,52.5
0,324,1482,4,1,3,3,10.5,5928,10.5
0,324,1711,4,2,3,5,17.5,6844,35
0,325,95,8,4,10,1,3.5,760,14
0,325,140,8,4,10,1,3.5,1120,14
0,325,248,8,4,10,1,3.5,1984,14
0,325,323,8,5,10,1,3.5,2584,17.5
0,325,499,8,3,10,2,7,3992,21
0,325,598,8,3,10,4,14,4784,42
0,325,688,8,1,10,3,10.5,5504,10.5
0,325,695,8,3,10,5,17.5,5560,52.5
0,325,831,8,1,10,5,17.5,6648,17.5
0,325,979,8,5,10,3,10.5,7832,52.5
0,325,991,8,1,10,2,7,7928,7
0,325,1192,8,4,10,1,3.5,9536,14
0,325,1437,8,4,10,3,10.5,11496,42
0,325,1491,8,5,10,4,14,11928,70
0,325,1749,8,5,10,2,7,13992,35
0,325,1818,8,3,10,2,7,14544,21
0,325,2032,8,4,10,4,14,16256,56
0,325,2058,8,4,10,2,7,16464,28
0,325,2084,8,5,10,1,3.5,16672,17.5
0,326,214,2,2,4,3,10.5,428,21
0,326,540,2,2,4,1,3.5,1080,7
0,326,699,2,1,4,3,10.5,1398,10.5
0,326,893,2,2,4,1,3.5,1786,7
0,326,1028,2,2,4,2,7,2056,14
0,326,1233,2,1,4,3,10.5,2466,10.5
0,326,1284,2,2,4,1,3.5,2568,7
0,326,1594,2,1,4,3,10.5,3188,10.5
0,327,135,2,1,14,1,3.5,270,3.5
0,327,1666,2,2,14,3,10.5,3332,21
0,327,1797,2,2,14,5,17.5,3594,35
0,328,63,8,6,10,2,7,504,42
0,328,95,8,4,10,1,3.5,760,14
0,328,140,8,4,10,1,3.5,1120,14
0,328,248,8,4,10,2,7,1984,28
0,328,273,8,6,10,1,3.5,2184,21
0,328,323,8,5,10,2,7,2584,35
0,328,382,8,1,10,2,7,3056,7
0,328,499,8,3,10,4,14,3992,42
0,328,688,8,1,10,4,14,5504,14
0,328,695,8,3,10,1,3.5,5560,10.5
0,328,979,8,5,10,4,14,7832,70
0,328,1172,8,3,10,2,7,9376,21
0,328,1299,8,3,10,3,10.5,10392,31.5
0,328,1437,8,4,10,3,10.5,11496,42
0,328,1479,8,4,10,5,17.5,11832,70
0,328,1491,8,5,10,4,14,11928,70
0,328,1596,8,1,10,1,3.5,12768,3.5
0,328,1749,8,3,10,1,3.5,13992,10.5
0,328,1818,8,3,10,2,7,14544,21
0,328,1917,8,3,10,3,10.5,15336,31.5
0,328,2084,8,1,10,4,14,16672,14
0,329,25,2,1,5,5,17.5,50,17.5
0,329,45,2,1,5,5,17.5,90,17.5
0,329,236,2,1,5,4,14,472,14
0,329,599,2,1,5,3,10.5,1198,10.5
0,329,670,2,1,5,4,14,1340,14
0,329,842,2,1,5,4,14,1684,14
0,329,899,2,1,5,4,14,1798,14
0,329,1041,2,1,5,4,14,2082,14
0,329,1321,2,2,5,3,10.5,2642,21
0,329,1461,2,1,5,3,10.5,2922,10.5
0,329,2057,2,2,5,2,7,4114,14
0,329,2113,2,1,5,4,14,4226,14
0,330,25,8,6,5,3,10.5,200,63
0,330,115,8,3,5,4,14,920,42
0,330,117,8,4,5,4,14,936,56
0,330,125,8,1,5,3,10.5,1000,10.5
0,330,224,8,1,5,5,17.5,1792,17.5
0,330,353,8,1,5,3,10.5,2824,10.5
0,330,378,8,4,5,5,17.5,3024,70
0,330,453,8,1,5,3,10.5,3624,10.5
0,330,484,8,1,5,1,3.5,3872,3.5
0,330,536,8,1,5,3,10.5,4288,10.5
0,330,763,8,3,5,4,14,6104,42
0,330,801,8,3,5,4,14,6408,42
0,330,842,8,6,5,3,10.5,6736,63
0,330,899,8,6,5,2,7,7192,42
0,330,988,8,6,5,4,14,7904,84
0,330,1021,8,1,5,4,14,8168,14
0,330,1023,8,3,5,3,10.5,8184,31.5
0,330,1041,8,3,5,3,10.5,8328,31.5
0,330,1090,8,4,5,5,17.5,8720,70
0,330,1157,8,4,5,4,14,9256,56
0,330,1317,8,6,5,2,7,10536,42
0,330,1397,8,6,5,2,7,11176,42
0,330,1439,8,2,5,2,7,11512,14
0,330,1764,8,3,5,3,10.5,14112,31.5
0,330,1834,8,4,5,2,7,14672,28
0,330,2113,8,2,5,2,7,16904,14
0,331,56,2,1,12,5,17.5,112,17.5
0,331,143,2,2,12,2,7,286,14
0,331,179,2,1,12,1,3.5,358,3.5
0,331,220,2,1,12,2,7,440,7
0,331,590,2,6,12,3,10.5,1180,63
0,331,659,2,2,12,2,7,1318,14
0,331,1140,2,1,12,5,17.5,2280,17.5
0,331,1301,2,2,12,2,7,2602,14
0,332,15,4,1,7,2,7,60,7
0,332,64,4,1,7,4,14,256,14
0,332,126,4,3,7,4,14,504,42
0,332,156,4,2,7,5,17.5,624,35
0,332,548,4,1,7,5,17.5,2192,17.5
0,332,690,4,1,7,2,7,2760,7
0,332,772,4,2,7,2,7,3088,14
0,332,860,4,2,7,4,14,3440,28
0,332,900,4,2,7,5,17.5,3600,35
0,332,911,4,4,7,2,7,3644,28
0,332,1487,4,2,7,2,7,5948,14
0,332,1579,4,1,7,5,17.5,6316,17.5
0,332,1616,4,1,7,4,14,6464,14
0,332,1649,4,1,7,4,14,6596,14
0,332,1850,4,2,7,5,17.5,7400,35
0,332,1877,4,3,7,2,7,7508,21
0,333,17,6,1,2,5,17.5,102,17.5
0,333,65,6,1,2,4,14,390,14
0,333,269,6,1,2,5,17.5,1614,17.5
0,333,483,6,4,2,3,10.5,2898,42
0,333,750,6,1,2,5,17.5,4500,17.5
0,333,1002,6,2,2,2,7,6012,14
0,333,1189,6,2,2,3,10.5,7134,21
0,333,2097,6,2,2,1,3.5,12582,7
0,334,67,4,2,4,2,7,268,14
0,334,401,4,3,4,5,17.5,1604,52.5
0,334,540,4,4,4,1,3.5,2160,14
0,334,682,4,1,4,3,10.5,2728,10.5
0,334,737,4,2,4,4,14,2948,28
0,334,883,4,2,4,5,17.5,3532,35
0,334,893,4,4,4,1,3.5,3572,14
0,334,1028,4,4,4,4,14,4112,56
0,334,1186,4,2,4,1,3.5,4744,7
0,334,1284,4,4,4,1,3.5,5136,14
0,334,1747,4,2,4,3,10.5,6988,21
0,335,82,4,2,9,1,3.5,328,7
0,335,305,4,1,9,1,3.5,1220,3.5
0,335,420,4,2,9,5,17.5,1680,35
0,335,587,4,1,9,3,10.5,2348,10.5
0,335,624,4,3,9,4,14,2496,42
0,335,802,4,4,9,4,14,3208,56
0,335,805,4,1,9,4,14,3220,14
0,335,856,4,6,9,2,7,3424,42
0,335,873,4,1,9,4,14,3492,14
0,335,1207,4,3,9,3,10.5,4828,31.5
0,335,1302,4,2,9,1,3.5,5208,7
0,335,1306,4,1,9,4,14,5224,14
0,335,1312,4,3,9,1,3.5,5248,10.5
0,335,1354,4,1,9,1,3.5,5416,3.5
0,335,1530,4,2,9,3,10.5,6120,21
0,335,1893,4,4,9,3,10.5,7572,42
0,335,2100,4,2,9,3,10.5,8400,21
0,335,2116,4,1,9,4,14,8464,14
0,336,82,6,4,9,3,10.5,492,42
0,336,228,6,1,9,5,17.5,1368,17.5
0,336,305,6,1,9,3,10.5,1830,10.5
